channelId,channelTitle,createdAt,totViews,subscribers,videoCount,topicsIds,topicCat
UCkdAGB4_ce5JopRf1Gz_5VA,AFKSAVAGE,2022-07-22T04:04:02.273662Z,14669282,17800,36,"/m/0jm_,/m/06ntj,/m/019_rr","https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCuFEqmjeNTP0uKrnGgZppcQ,Kamtoofyee,2019-12-20T16:19:21.147785Z,13445810,63400,144,"/m/0jm_,/m/06ntj,/m/02vx4","https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Association_football"
UCnDONfQl7FK6hNQ3K6SZZ3Q,Tyler Boone,2006-03-20T01:51:55Z,84735338,84400,980,"/m/02jjt,/m/064t9,/m/04rlf,/m/06by7","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Pop_music,https://en.wikipedia.org/wiki/Music,https://en.wikipedia.org/wiki/Rock_music"
UCOn6sI9In1IG_OWawHbi80g,SurNervis,2023-07-05T22:37:34.337778Z,53279393,53000,980,"/m/019_rr,/m/04rlf,/m/02vx4,/m/06ntj","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Music,https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
UCDy24mzKpEtSm9Ugq8eY-7Q,Golf Model,2023-07-17T09:45:16.262912Z,9378648,20600,218,"/m/06ntj,/m/037hz,/m/019_rr","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Golf,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCCZ8SLgCn24HjWi2DKHV24Q,Wild Sport,2022-06-20T22:32:02.553416Z,671168372,646000,506,"/m/01cgz,/m/06ntj,/m/019_rr","https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UC0g38gnMm8FZzSIpz66nHtQ,Ash Randall,2006-06-05T13:59:34Z,85031653,108000,552,"/m/019_rr,/m/02vx4,/m/06ntj","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
UCDc1UerYL73gScmcQrnpv6w,MediaConquer,2020-11-26T20:51:44.561613Z,669102463,851000,193,"/m/027x7n,/m/019_rr,/m/06ntj,/m/02jjt","https://en.wikipedia.org/wiki/Physical_fitness,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Entertainment"
UCIa6iQD0ecZols-CUuMdNAw,YoBoy PIZZA,2014-03-03T21:43:19Z,1092987285,2600000,2097,"/m/022dc6,/m/0bzvm2","https://en.wikipedia.org/wiki/Sports_game,https://en.wikipedia.org/wiki/Video_game_culture"
UCJr31UGCEGz6ShRFK6WBCtw,Legend Football,2024-04-30T08:46:19.93403Z,76537558,1610000,65,"/m/06ntj,/m/02vx4","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Association_football"
UCgfxjUYBKLUUjq0oE7DU-Iw,FutVibes,2023-11-07T22:52:52.031597Z,671375120,1110000,1418,"/m/02vx4,/m/06ntj","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
UCOTPo2y-NHJjg1EuENrxypA,First Things First,2017-08-14T17:31:39Z,704152758,891000,7540,"/m/0f2f9,/m/02jjt,/m/06ntj,/m/0jm_","https://en.wikipedia.org/wiki/Television_program,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/American_football"
UCeHypU5kgLh35EclFY7-Nsw,dailyfb,2023-11-22T23:39:59.479703Z,43413477,30700,218,"/m/06ntj,/m/0jm_,/m/019_rr","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
